Sdate,Cosit,Study,Period,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,Setup,#Bins,Bins,,,,,,,,,,,,,,,,
3/2/2019 16:00,000052525000,2,60,2,Northbound Lane 2,1,North,608,8192,Checked,32738,16,0,0,0,0,0,0,0,0,9,136,290,148,22,3,0,0,
3/2/2019 16:00,000052525000,2,60,3,Southbound Lane 1,2,South,530,8192,Checked,32738,16,1,0,0,0,0,0,3,13,140,250,99,21,2,1,0,0,
3/2/2019 16:00,000052525000,2,60,4,Southbound Lane 2,2,South,408,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,77,197,103,26,4,0,0,
3/2/2019 17:00,000052525000,2,60,1,Northbound Lane 1,1,North,620,8192,Checked,32738,16,0,0,0,0,0,0,2,19,99,277,170,48,5,0,0,0,
3/2/2019 17:00,000052525000,2,60,2,Northbound Lane 2,1,North,554,8192,Checked,32738,16,0,0,0,0,0,0,0,0,4,82,249,175,36,6,2,0,
3/2/2019 17:00,000052525000,2,60,3,Southbound Lane 1,2,South,561,8192,Checked,32738,16,0,0,0,0,0,0,5,35,159,227,112,21,2,0,0,0,
3/2/2019 17:00,000052525000,2,60,4,Southbound Lane 2,2,South,396,8192,Checked,32738,16,0,0,0,0,0,0,0,0,3,90,198,90,15,0,0,0,
3/2/2019 18:00,000052525000,2,60,1,Northbound Lane 1,1,North,569,8192,Checked,32738,16,0,0,0,0,0,0,1,14,96,249,162,35,10,2,0,0,
3/2/2019 18:00,000052525000,2,60,2,Northbound Lane 2,1,North,507,8192,Checked,32738,16,0,0,0,0,0,0,0,0,6,55,257,151,31,6,1,0,
3/2/2019 18:00,000052525000,2,60,3,Southbound Lane 1,2,South,482,8192,Checked,32738,16,0,0,0,0,0,0,1,16,108,231,101,20,5,0,0,0,
3/2/2019 18:00,000052525000,2,60,4,Southbound Lane 2,2,South,322,8192,Checked,32738,16,1,0,0,0,0,0,0,1,4,59,170,76,10,1,0,0,
3/2/2019 19:00,000052525000,2,60,1,Northbound Lane 1,1,North,464,8192,Checked,32738,16,0,0,0,0,0,0,1,26,129,199,95,13,1,0,0,0,
3/2/2019 19:00,000052525000,2,60,2,Northbound Lane 2,1,North,407,8192,Checked,32738,16,1,0,0,0,0,0,0,0,12,103,212,64,11,3,1,0,
3/2/2019 19:00,000052525000,2,60,3,Southbound Lane 1,2,South,357,8192,Checked,32738,16,0,0,0,0,0,1,4,19,100,152,68,11,2,0,0,0,
3/2/2019 19:00,000052525000,2,60,4,Southbound Lane 2,2,South,200,8192,Checked,32738,16,0,0,0,0,0,0,0,1,7,65,96,24,6,0,1,0,
3/2/2019 20:00,000052525000,2,60,1,Northbound Lane 1,1,North,415,8192,Checked,32738,16,0,0,0,0,0,0,8,23,107,176,89,10,1,0,1,0,
3/2/2019 20:00,000052525000,2,60,2,Northbound Lane 2,1,North,309,8192,Checked,32738,16,0,0,0,0,0,0,0,0,11,98,130,57,11,1,1,0,
3/2/2019 20:00,000052525000,2,60,3,Southbound Lane 1,2,South,298,8192,Checked,32738,16,0,0,0,0,0,0,1,12,69,134,69,13,0,0,0,0,
3/2/2019 20:00,000052525000,2,60,4,Southbound Lane 2,2,South,141,8192,Checked,32738,16,0,0,0,0,0,0,0,0,10,44,62,19,3,3,0,0,
3/2/2019 21:00,000052525000,2,60,1,Northbound Lane 1,1,North,345,8192,Checked,32738,16,1,0,0,0,0,0,4,11,85,162,63,16,3,0,0,0,
3/2/2019 21:00,000052525000,2,60,2,Northbound Lane 2,1,North,211,8192,Checked,32738,16,0,0,0,0,0,0,0,0,4,52,106,43,2,3,1,0,
3/2/2019 21:00,000052525000,2,60,3,Southbound Lane 1,2,South,296,8192,Checked,32738,16,0,0,0,0,0,2,7,13,72,131,56,13,2,0,0,0,
3/2/2019 21:00,000052525000,2,60,4,Southbound Lane 2,2,South,162,8192,Checked,32738,16,0,0,0,0,0,0,0,0,4,45,87,17,8,0,1,0,
3/2/2019 22:00,000052525000,2,60,1,Northbound Lane 1,1,North,323,8192,Checked,32738,16,0,0,0,0,0,0,0,17,75,145,68,12,4,2,0,0,
3/2/2019 22:00,000052525000,2,60,2,Northbound Lane 2,1,North,203,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,52,100,38,9,2,1,0,
3/2/2019 22:00,000052525000,2,60,3,Southbound Lane 1,2,South,171,8192,Checked,32738,16,0,0,0,0,0,0,1,14,37,58,51,6,3,1,0,0,
3/2/2019 22:00,000052525000,2,60,4,Southbound Lane 2,2,South,76,8192,Checked,32738,16,0,0,0,0,0,0,0,1,5,23,37,10,0,0,0,0,
3/2/2019 23:00,000052525000,2,60,1,Northbound Lane 1,1,North,200,8192,Checked,32738,16,0,0,0,0,0,0,0,15,56,89,32,4,2,1,1,0,
3/2/2019 23:00,000052525000,2,60,2,Northbound Lane 2,1,North,102,8192,Checked,32738,16,0,0,0,0,0,0,0,2,2,33,52,10,2,1,0,0,
3/2/2019 23:00,000052525000,2,60,3,Southbound Lane 1,2,South,90,8192,Checked,32738,16,0,0,0,0,0,0,0,6,14,40,27,1,1,0,1,0,
3/2/2019 23:00,000052525000,2,60,4,Southbound Lane 2,2,South,43,8192,Checked,32738,16,0,0,0,0,0,0,0,0,3,13,20,5,2,0,0,0,
3/3/2019 0:00,000052525000,2,60,1,Northbound Lane 1,1,North,157,8192,Checked,32738,16,0,0,0,0,0,0,1,12,39,72,26,6,1,0,0,0,
3/3/2019 0:00,000052525000,2,60,2,Northbound Lane 2,1,North,79,8192,Checked,32738,16,0,0,0,0,0,0,0,1,5,29,36,7,1,0,0,0,
3/3/2019 0:00,000052525000,2,60,3,Southbound Lane 1,2,South,58,8192,Checked,32738,16,0,0,0,0,0,1,1,5,16,25,6,3,1,0,0,0,
3/3/2019 0:00,000052525000,2,60,4,Southbound Lane 2,2,South,16,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,6,6,3,0,0,0,0,
3/3/2019 1:00,000052525000,2,60,1,Northbound Lane 1,1,North,96,8192,Checked,32738,16,0,0,0,0,0,0,1,5,26,48,10,6,0,0,0,0,
3/3/2019 1:00,000052525000,2,60,2,Northbound Lane 2,1,North,41,8192,Checked,32738,16,0,0,0,0,0,0,0,0,4,20,13,1,2,1,0,0,
3/3/2019 1:00,000052525000,2,60,3,Southbound Lane 1,2,South,52,8192,Checked,32738,16,0,0,0,0,0,0,2,1,18,22,7,2,0,0,0,0,
3/3/2019 1:00,000052525000,2,60,4,Southbound Lane 2,2,South,14,8192,Checked,32738,16,0,0,0,0,0,0,0,1,3,2,6,2,0,0,0,0,
3/3/2019 2:00,000052525000,2,60,1,Northbound Lane 1,1,North,56,8192,Checked,32738,16,0,0,0,0,0,0,1,5,20,20,8,1,1,0,0,0,
3/3/2019 2:00,000052525000,2,60,2,Northbound Lane 2,1,North,20,8192,Checked,32738,16,0,0,0,0,0,0,1,1,3,7,6,1,0,1,0,0,
3/3/2019 2:00,000052525000,2,60,3,Southbound Lane 1,2,South,38,8192,Checked,32738,16,0,0,0,0,0,0,2,5,8,13,9,1,0,0,0,0,
3/3/2019 2:00,000052525000,2,60,4,Southbound Lane 2,2,South,11,8192,Checked,32738,16,0,0,0,0,0,0,0,0,0,7,2,2,0,0,0,0,
3/3/2019 3:00,000052525000,2,60,1,Northbound Lane 1,1,North,47,8192,Checked,32738,16,0,0,0,0,0,0,1,2,11,24,7,2,0,0,0,0,
3/3/2019 3:00,000052525000,2,60,2,Northbound Lane 2,1,North,22,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,13,7,0,1,0,0,0,
3/3/2019 3:00,000052525000,2,60,3,Southbound Lane 1,2,South,51,8192,Checked,32738,16,0,0,0,0,0,0,1,2,13,20,14,1,0,0,0,0,
3/3/2019 3:00,000052525000,2,60,4,Southbound Lane 2,2,South,7,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,
3/3/2019 4:00,000052525000,2,60,1,Northbound Lane 1,1,North,36,8192,Checked,32738,16,0,0,0,0,0,0,0,3,10,16,4,3,0,0,0,0,
3/3/2019 4:00,000052525000,2,60,2,Northbound Lane 2,1,North,15,8192,Checked,32738,16,0,0,0,0,0,0,0,0,3,5,4,3,0,0,0,0,
3/3/2019 4:00,000052525000,2,60,3,Southbound Lane 1,2,South,75,8192,Checked,32738,16,0,0,0,0,1,0,1,3,21,29,18,2,0,0,0,0,
3/3/2019 4:00,000052525000,2,60,4,Southbound Lane 2,2,South,11,8192,Checked,32738,16,0,0,0,0,0,0,0,1,1,5,1,1,2,0,0,0,
3/3/2019 5:00,000052525000,2,60,1,Northbound Lane 1,1,North,67,8192,Checked,32738,16,0,0,0,0,0,1,3,3,17,31,10,2,0,0,0,0,
3/3/2019 5:00,000052525000,2,60,2,Northbound Lane 2,1,North,19,8192,Checked,32738,16,0,0,0,0,0,0,0,0,0,8,8,2,1,0,0,0,
3/3/2019 5:00,000052525000,2,60,3,Southbound Lane 1,2,South,173,8192,Checked,32738,16,0,0,0,0,0,0,0,8,22,85,48,10,0,0,0,0,
3/3/2019 5:00,000052525000,2,60,4,Southbound Lane 2,2,South,70,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,11,31,26,1,0,0,0,
3/3/2019 6:00,000052525000,2,60,1,Northbound Lane 1,1,North,107,8192,Checked,32738,16,0,0,0,1,0,1,2,5,29,44,21,2,2,0,0,0,
3/3/2019 6:00,000052525000,2,60,2,Northbound Lane 2,1,North,33,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,11,18,3,0,0,0,0,
3/3/2019 6:00,000052525000,2,60,3,Southbound Lane 1,2,South,205,8192,Checked,32738,16,0,0,0,0,0,0,0,5,36,80,72,9,3,0,0,0,
3/3/2019 6:00,000052525000,2,60,4,Southbound Lane 2,2,South,58,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,9,22,21,3,1,0,0,
3/3/2019 7:00,000052525000,2,60,1,Northbound Lane 1,1,North,159,8192,Checked,32738,16,1,0,0,0,0,0,0,9,53,68,23,4,1,0,0,0,
3/3/2019 7:00,000052525000,2,60,2,Northbound Lane 2,1,North,61,8192,Checked,32738,16,0,0,0,0,0,0,0,0,4,14,33,9,1,0,0,0,
3/3/2019 7:00,000052525000,2,60,3,Southbound Lane 1,2,South,214,8192,Checked,32738,16,0,0,0,0,1,0,1,7,33,100,49,19,3,0,1,0,
3/3/2019 7:00,000052525000,2,60,4,Southbound Lane 2,2,South,67,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,16,30,15,4,0,0,0,
3/3/2019 8:00,000052525000,2,60,1,Northbound Lane 1,1,North,278,8192,Checked,32738,16,0,0,0,0,0,0,1,10,75,115,57,13,7,0,0,0,
3/3/2019 8:00,000052525000,2,60,2,Northbound Lane 2,1,North,99,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,19,47,24,6,2,0,0,
3/3/2019 8:00,000052525000,2,60,3,Southbound Lane 1,2,South,251,8192,Checked,32738,16,0,0,0,0,0,0,1,7,37,128,71,7,0,0,0,0,
3/3/2019 8:00,000052525000,2,60,4,Southbound Lane 2,2,South,118,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,22,53,31,7,2,2,0,
3/3/2019 9:00,000052525000,2,60,1,Northbound Lane 1,1,North,427,8192,Checked,32738,16,0,0,0,0,0,1,4,22,122,183,79,14,1,1,0,0,
3/3/2019 9:00,000052525000,2,60,2,Northbound Lane 2,1,North,203,8192,Checked,32738,16,0,0,0,0,0,0,0,0,10,60,96,27,10,0,0,0,
3/3/2019 9:00,000052525000,2,60,3,Southbound Lane 1,2,South,370,8192,Checked,32738,16,0,0,0,0,0,0,2,12,63,155,106,27,4,1,0,0,
3/3/2019 9:00,000052525000,2,60,4,Southbound Lane 2,2,South,194,8192,Checked,32738,16,0,0,0,0,0,0,0,0,0,26,87,62,18,1,0,0,
3/3/2019 10:00,000052525000,2,60,1,Northbound Lane 1,1,North,571,8192,Checked,32738,16,0,0,0,0,0,0,2,21,141,258,117,28,2,1,1,0,
3/3/2019 10:00,000052525000,2,60,2,Northbound Lane 2,1,North,377,8192,Checked,32738,16,0,0,0,0,0,0,0,0,9,80,177,93,18,0,0,0,
3/3/2019 10:00,000052525000,2,60,3,Southbound Lane 1,2,South,419,8192,Checked,32738,16,0,0,0,0,0,2,4,13,78,182,111,27,2,0,0,0,
3/3/2019 10:00,000052525000,2,60,4,Southbound Lane 2,2,South,244,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,32,115,74,17,3,1,0,
3/3/2019 11:00,000052525000,2,60,1,Northbound Lane 1,1,North,690,8192,Checked,32738,16,0,0,0,0,0,0,1,23,127,371,140,26,2,0,0,0,
3/3/2019 11:00,000052525000,2,60,2,Northbound Lane 2,1,North,468,8192,Checked,32738,16,0,0,0,0,0,0,0,0,6,84,205,141,28,4,0,0,
3/3/2019 11:00,000052525000,2,60,3,Southbound Lane 1,2,South,433,8192,Checked,32738,16,1,0,0,0,0,0,0,10,71,214,114,21,2,0,0,0,
3/3/2019 11:00,000052525000,2,60,4,Southbound Lane 2,2,South,272,8192,Checked,32738,16,1,0,0,0,0,0,0,0,2,24,140,79,20,5,1,0,
3/3/2019 12:00,000052525000,2,60,1,Northbound Lane 1,1,North,624,8192,Checked,32738,16,0,0,0,0,0,0,2,13,121,282,162,37,7,0,0,0,
3/3/2019 12:00,000052525000,2,60,2,Northbound Lane 2,1,North,462,8192,Checked,32738,16,0,0,0,0,0,0,0,0,6,75,216,125,29,10,1,0,
3/3/2019 12:00,000052525000,2,60,3,Southbound Lane 1,2,South,473,8192,Checked,32738,16,0,0,0,0,0,0,0,12,96,208,126,23,7,0,1,0,
3/3/2019 12:00,000052525000,2,60,4,Southbound Lane 2,2,South,314,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,29,155,93,34,1,0,0,
3/3/2019 13:00,000052525000,2,60,1,Northbound Lane 1,1,North,518,8192,Checked,32738,16,0,0,0,0,0,0,3,12,90,258,116,32,6,1,0,0,
3/3/2019 13:00,000052525000,2,60,2,Northbound Lane 2,1,North,349,8192,Checked,32738,16,0,0,0,0,0,0,0,2,1,56,158,99,28,4,1,0,
3/3/2019 13:00,000052525000,2,60,3,Southbound Lane 1,2,South,556,8192,Checked,32738,16,0,0,0,0,0,0,4,12,102,272,134,25,6,0,1,0,
3/3/2019 13:00,000052525000,2,60,4,Southbound Lane 2,2,South,374,8192,Checked,32738,16,1,0,0,0,0,0,0,1,2,44,182,114,20,7,3,0,
3/3/2019 14:00,000052525000,2,60,1,Northbound Lane 1,1,North,480,8192,Checked,32738,16,0,0,0,0,0,0,0,9,72,244,120,31,3,0,1,0,
3/3/2019 14:00,000052525000,2,60,2,Northbound Lane 2,1,North,327,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,35,169,98,20,1,2,0,
3/3/2019 14:00,000052525000,2,60,3,Southbound Lane 1,2,South,530,8192,Checked,32738,16,0,0,0,0,0,3,3,20,89,258,122,28,6,0,1,0,
3/3/2019 14:00,000052525000,2,60,4,Southbound Lane 2,2,South,324,8192,Checked,32738,16,0,0,0,0,0,0,0,0,3,50,150,90,26,2,3,0,
3/3/2019 15:00,000052525000,2,60,1,Northbound Lane 1,1,North,505,8192,Checked,32738,16,0,0,0,0,0,0,2,15,108,221,120,30,6,3,0,0,
3/3/2019 15:00,000052525000,2,60,2,Northbound Lane 2,1,North,335,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,60,153,97,17,5,1,0,
3/3/2019 15:00,000052525000,2,60,3,Southbound Lane 1,2,South,581,8192,Checked,32738,16,0,0,0,0,0,0,5,19,134,263,124,32,4,0,0,0,
3/3/2019 15:00,000052525000,2,60,4,Southbound Lane 2,2,South,405,8192,Checked,32738,16,0,0,0,0,0,0,0,1,6,69,189,106,26,7,1,0,
3/3/2019 16:00,000052525000,2,60,1,Northbound Lane 1,1,North,521,8192,Checked,32738,16,0,0,0,0,0,0,9,13,107,207,143,32,9,0,1,0,
3/3/2019 16:00,000052525000,2,60,2,Northbound Lane 2,1,North,344,8192,Checked,32738,16,1,0,0,0,0,0,0,0,4,49,155,97,31,7,0,0,
3/3/2019 16:00,000052525000,2,60,3,Southbound Lane 1,2,South,677,8192,Checked,32738,16,0,0,0,0,0,0,1,24,139,336,140,31,5,0,1,0,
3/3/2019 16:00,000052525000,2,60,4,Southbound Lane 2,2,South,439,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,83,211,117,24,2,1,0,
3/3/2019 17:00,000052525000,2,60,1,Northbound Lane 1,1,North,479,8192,Checked,32738,16,0,0,0,0,0,0,1,20,81,199,131,38,7,2,0,0,
3/3/2019 17:00,000052525000,2,60,2,Northbound Lane 2,1,North,352,8192,Checked,32738,16,0,0,0,0,0,0,0,0,5,38,164,111,20,12,2,0,
3/3/2019 17:00,000052525000,2,60,3,Southbound Lane 1,2,South,757,8192,Checked,32738,16,1,0,0,0,2,1,2,42,204,348,133,19,5,0,0,0,
3/3/2019 17:00,000052525000,2,60,4,Southbound Lane 2,2,South,592,8192,Checked,32738,16,0,0,0,0,0,0,0,0,27,152,307,96,7,1,2,0,
3/3/2019 18:00,000052525000,2,60,1,Northbound Lane 1,1,North,423,8192,Checked,32738,16,1,0,0,0,0,0,1,14,88,177,110,21,10,0,1,0,
3/3/2019 18:00,000052525000,2,60,2,Northbound Lane 2,1,North,305,8192,Checked,32738,16,0,0,0,0,0,0,0,0,7,45,137,90,21,4,1,0,
3/3/2019 18:00,000052525000,2,60,3,Southbound Lane 1,2,South,664,8192,Checked,32738,16,0,0,0,0,1,4,2,37,157,319,114,30,0,0,0,0,
3/3/2019 18:00,000052525000,2,60,4,Southbound Lane 2,2,South,485,8192,Checked,32738,16,0,0,0,0,0,0,0,1,18,109,244,98,13,2,0,0,
3/3/2019 19:00,000052525000,2,60,1,Northbound Lane 1,1,North,383,8192,Checked,32738,16,0,0,0,0,5,3,3,24,93,165,65,16,4,0,5,0,
3/3/2019 19:00,000052525000,2,60,2,Northbound Lane 2,1,North,275,8192,Checked,32738,16,1,0,0,0,0,0,1,1,2,66,140,48,14,0,2,0,
3/3/2019 19:00,000052525000,2,60,3,Southbound Lane 1,2,South,477,8192,Checked,32738,16,0,0,0,0,0,1,2,25,132,199,97,16,4,0,1,0,
3/3/2019 19:00,000052525000,2,60,4,Southbound Lane 2,2,South,275,8192,Checked,32738,16,0,0,0,0,0,0,0,0,11,73,138,40,10,2,1,0,
3/3/2019 20:00,000052525000,2,60,1,Northbound Lane 1,1,North,311,8192,Checked,32738,16,0,0,0,0,0,1,12,26,53,125,76,16,2,0,0,0,
3/3/2019 20:00,000052525000,2,60,2,Northbound Lane 2,1,North,194,8192,Checked,32738,16,0,0,0,0,0,0,0,0,6,48,97,39,3,1,0,0,
3/3/2019 20:00,000052525000,2,60,3,Southbound Lane 1,2,South,364,8192,Checked,32738,16,0,0,0,0,1,1,5,30,98,162,52,13,2,0,0,0,
3/3/2019 20:00,000052525000,2,60,4,Southbound Lane 2,2,South,198,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,59,97,32,9,0,0,0,
3/3/2019 21:00,000052525000,2,60,1,Northbound Lane 1,1,North,228,8192,Checked,32738,16,0,0,0,0,0,0,2,11,32,102,66,13,2,0,0,0,
3/3/2019 21:00,000052525000,2,60,2,Northbound Lane 2,1,North,121,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,30,62,21,6,0,0,0,
3/3/2019 21:00,000052525000,2,60,3,Southbound Lane 1,2,South,268,8192,Checked,32738,16,0,0,0,0,0,0,1,26,68,115,48,7,2,1,0,0,
3/3/2019 21:00,000052525000,2,60,4,Southbound Lane 2,2,South,118,8192,Checked,32738,16,0,0,0,0,0,0,0,1,9,34,47,20,5,2,0,0,
3/3/2019 22:00,000052525000,2,60,1,Northbound Lane 1,1,North,158,8192,Checked,32738,16,0,0,0,0,0,0,0,10,42,70,25,8,1,1,1,0,
3/3/2019 22:00,000052525000,2,60,2,Northbound Lane 2,1,North,78,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,28,31,14,3,0,0,0,
3/3/2019 22:00,000052525000,2,60,3,Southbound Lane 1,2,South,147,8192,Checked,32738,16,0,0,0,0,0,0,2,9,39,59,32,5,1,0,0,0,
3/3/2019 22:00,000052525000,2,60,4,Southbound Lane 2,2,South,56,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,17,28,5,3,0,1,0,
3/3/2019 23:00,000052525000,2,60,1,Northbound Lane 1,1,North,128,8192,Checked,32738,16,0,0,0,0,0,0,0,11,27,66,20,3,1,0,0,0,
3/3/2019 23:00,000052525000,2,60,2,Northbound Lane 2,1,North,54,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,23,20,8,0,1,0,0,
3/3/2019 23:00,000052525000,2,60,3,Southbound Lane 1,2,South,87,8192,Checked,32738,16,0,0,0,0,0,2,5,5,14,32,18,8,1,0,2,0,
3/3/2019 23:00,000052525000,2,60,4,Southbound Lane 2,2,South,24,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,4,12,2,1,0,3,0,
3/4/2019 0:00,000052525000,2,60,1,Northbound Lane 1,1,North,64,8192,Checked,32738,16,0,0,0,0,0,1,2,4,17,25,10,3,2,0,0,0,
3/4/2019 0:00,000052525000,2,60,2,Northbound Lane 2,1,North,30,8192,Checked,32738,16,0,0,0,0,0,0,0,0,3,8,14,5,0,0,0,0,
3/4/2019 0:00,000052525000,2,60,3,Southbound Lane 1,2,South,37,8192,Checked,32738,16,0,0,0,0,0,0,3,3,11,17,2,0,1,0,0,0,
3/4/2019 0:00,000052525000,2,60,4,Southbound Lane 2,2,South,14,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,7,2,0,3,0,0,0,
3/4/2019 1:00,000052525000,2,60,1,Northbound Lane 1,1,North,73,8192,Checked,32738,16,0,0,0,0,0,0,2,4,25,29,8,4,1,0,0,0,
3/4/2019 1:00,000052525000,2,60,2,Northbound Lane 2,1,North,24,8192,Checked,32738,16,0,0,0,0,0,0,0,0,4,14,4,1,1,0,0,0,
3/4/2019 1:00,000052525000,2,60,3,Southbound Lane 1,2,South,25,8192,Checked,32738,16,0,0,0,0,0,0,0,5,7,6,6,1,0,0,0,0,
3/4/2019 1:00,000052525000,2,60,4,Southbound Lane 2,2,South,3,8192,Checked,32738,16,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,
3/4/2019 2:00,000052525000,2,60,1,Northbound Lane 1,1,North,29,8192,Checked,32738,16,0,0,0,0,0,1,0,2,7,12,6,1,0,0,0,0,
3/4/2019 2:00,000052525000,2,60,2,Northbound Lane 2,1,North,8,8192,Checked,32738,16,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,
3/4/2019 2:00,000052525000,2,60,3,Southbound Lane 1,2,South,31,8192,Checked,32738,16,0,0,0,0,0,1,1,1,12,12,4,0,0,0,0,0,
3/4/2019 2:00,000052525000,2,60,4,Southbound Lane 2,2,South,4,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,
3/4/2019 3:00,000052525000,2,60,1,Northbound Lane 1,1,North,42,8192,Checked,32738,16,0,0,0,0,0,1,1,3,13,16,7,0,1,0,0,0,
3/4/2019 3:00,000052525000,2,60,2,Northbound Lane 2,1,North,12,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,6,4,1,0,0,0,0,
3/4/2019 3:00,000052525000,2,60,3,Southbound Lane 1,2,South,82,8192,Checked,32738,16,0,0,0,0,0,0,0,2,22,42,13,3,0,0,0,0,
3/4/2019 3:00,000052525000,2,60,4,Southbound Lane 2,2,South,21,8192,Checked,32738,16,0,0,0,0,0,0,0,0,4,10,3,4,0,0,0,0,
3/4/2019 4:00,000052525000,2,60,1,Northbound Lane 1,1,North,34,8192,Checked,32738,16,0,0,0,0,0,0,0,2,12,14,6,0,0,0,0,0,
3/4/2019 4:00,000052525000,2,60,2,Northbound Lane 2,1,North,8,8192,Checked,32738,16,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,
3/4/2019 4:00,000052525000,2,60,3,Southbound Lane 1,2,South,258,8192,Checked,32738,16,0,0,0,0,0,0,5,11,55,128,52,6,0,1,0,0,
3/4/2019 4:00,000052525000,2,60,4,Southbound Lane 2,2,South,128,8192,Checked,32738,16,0,0,0,0,0,0,0,0,3,43,68,13,1,0,0,0,
3/4/2019 5:00,000052525000,2,60,1,Northbound Lane 1,1,North,73,8192,Checked,32738,16,0,0,0,0,0,1,1,4,17,36,11,2,1,0,0,0,
3/4/2019 5:00,000052525000,2,60,2,Northbound Lane 2,1,North,35,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,13,14,4,2,0,0,0,
3/4/2019 5:00,000052525000,2,60,3,Southbound Lane 1,2,South,572,8192,Checked,32738,16,0,0,0,0,0,0,0,22,142,285,111,11,1,0,0,0,
3/4/2019 5:00,000052525000,2,60,4,Southbound Lane 2,2,South,674,8192,Checked,32738,16,0,0,0,0,0,0,0,0,5,106,433,119,10,1,0,0,
3/4/2019 6:00,000052525000,2,60,1,Northbound Lane 1,1,North,209,8192,Checked,32738,16,0,0,0,0,1,0,3,17,42,97,40,7,1,1,0,0,
3/4/2019 6:00,000052525000,2,60,2,Northbound Lane 2,1,North,100,8192,Checked,32738,16,0,0,0,0,0,0,0,0,3,36,42,15,4,0,0,0,
3/4/2019 6:00,000052525000,2,60,3,Southbound Lane 1,2,South,822,8192,Checked,32738,16,0,0,0,1,11,6,30,141,296,272,61,3,0,1,0,0,
3/4/2019 6:00,000052525000,2,60,4,Southbound Lane 2,2,South,1512,8192,Checked,32738,16,0,0,0,8,12,12,25,77,231,571,492,81,3,0,0,0,
3/4/2019 7:00,000052525000,2,60,1,Northbound Lane 1,1,North,327,8192,Checked,32738,16,0,0,0,0,0,0,5,8,72,147,76,17,1,1,0,0,
3/4/2019 7:00,000052525000,2,60,2,Northbound Lane 2,1,North,163,8192,Checked,32738,16,0,0,0,0,0,0,0,0,5,41,69,41,7,0,0,0,
3/4/2019 7:00,000052525000,2,60,3,Southbound Lane 1,2,South,761,8192,Checked,32738,16,0,0,0,0,0,0,6,33,192,333,167,28,2,0,0,0,
3/4/2019 7:00,000052525000,2,60,4,Southbound Lane 2,2,South,1020,8192,Checked,32738,16,0,0,0,0,0,0,0,2,14,239,517,215,31,2,0,0,
3/4/2019 8:00,000052525000,2,60,1,Northbound Lane 1,1,North,340,8192,Checked,32738,16,0,0,0,0,0,0,6,22,79,149,61,16,3,3,1,0,
3/4/2019 8:00,000052525000,2,60,2,Northbound Lane 2,1,North,174,8192,Checked,32738,16,0,0,0,0,0,0,0,1,5,49,75,28,13,2,1,0,
3/4/2019 8:00,000052525000,2,60,3,Southbound Lane 1,2,South,642,8192,Checked,32738,16,2,0,0,0,0,2,8,34,125,285,144,27,13,2,0,0,
3/4/2019 8:00,000052525000,2,60,4,Southbound Lane 2,2,South,596,8192,Checked,32738,16,2,0,0,0,0,0,0,4,14,79,274,178,42,2,1,0,
3/4/2019 9:00,000052525000,2,60,1,Northbound Lane 1,1,North,339,8192,Checked,32738,16,0,0,0,0,0,1,0,10,78,167,68,14,1,0,0,0,
3/4/2019 9:00,000052525000,2,60,2,Northbound Lane 2,1,North,154,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,45,73,26,7,2,0,0,
3/4/2019 9:00,000052525000,2,60,3,Southbound Lane 1,2,South,598,8192,Checked,32738,16,0,0,0,0,0,1,0,25,143,267,145,15,2,0,0,0,
3/4/2019 9:00,000052525000,2,60,4,Southbound Lane 2,2,South,445,8192,Checked,32738,16,0,0,0,0,0,0,0,0,5,56,221,137,22,3,1,0,
